gid,year,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop
다사699363,2020,,,,,,,,,,,,,,,,,,
다사721358,2020,,,,,,,,,,,,,,,,,,
다사593333,2020,,,,,,,,,,,,,,,,,,
다사699364,2020,,,,,,,,,,,,,,,,,,
다사610353,2020,,,,,,,,,,,,,,,,,,
다사721357,2020,,,,,,,,,,,,,,,,,,
다사699365,2020,,,,,,,,,,,,,,,,,,
다사699359,2020,,,,,,,,,,,,,,,,,,
다사610357,2020,,,,,,,,,,,,,,,,,,
다사593329,2020,,,,,,,,,,,,,,,,,,
다사699355,2020,,,,,,,,,,,,,,,,,,
다사610361,2020,,,,,,,,,,,,,,,,,,
다사721370,2020,,,,,,,,,,,,,,,,,,
다사593325,2020,,,,,,,,,,,,,,,,,,
다사699353,2020,,,,,,,,,,,,,,,,,,
다사721369,2020,,,,,,,,,,,,,,,,,,
다사610360,2020,,,,,,,,,,,,,,,,,,
다사593326,2020,,,,,,,,,,,,,,,,,,
다사699354,2020,,,,,,,,,,,,,,,,,,
다사721368,2020,,,,,,,,,,,,,,,,,,
다사721367,2020,,,,,,,,,,,,,,,,,,
다사721364,2020,,,,,,,,,,,,,,,,,,
다사610359,2020,,,,,,,,,,,,,,,,,,
다사593327,2020,,,,,,,,,,,,,,,,,,
다사699356,2020,,,,,,,,,,,,,,,,,,
다사721366,2020,,,,,,,,,,,,,,,,,,
다사610358,2020,,,,,,,,,,,,,,,,,,
다사593328,2020,,,,,,,,,,,,,,,,,,
다사699357,2020,,,,,,,,,,,,,,,,,,
다사721365,2020,,,,,,,,,,,,,,,,,,
다사699358,2020,,,0.0,,,,,,,,,,,,,,,
다사720379,2020,,,,,,,,,,,,,,,,,,
다사720378,2020,,,,,,,,,,,,,,,,,,
다사700344,2020,,,,,,,,,,,,,,,,,,
다사594358,2020,,,,,,,,,,,,,,,,,,
다사700324,2020,,,,,,,,,,,,,,,,,,
다사719394,2020,,,,,,,,,,,,,,,,,,
다사594353,2020,,,,,,,,,,,,,,,,,,
다사610309,2020,,,,,,,,,,,,0.0,,,,,,
다사700325,2020,,,,,,,,,,,,,,,,,,
다사719393,2020,,,,,,,,,,,,,,,,,,
다사594354,2020,,,,,,,,,,,,,,,,,,
다사610308,2020,,,,,,,,,,,,,0.0,0.0,,,,
다사700326,2020,,,,,,,,,,,,,,,,,,
다사719392,2020,,,,,,,,,,,,,,,,,,
다사700327,2020,,,,,,,,,,,,,,,,,,
다사719391,2020,,,,,,,,,,,,,,,,,,
다사594355,2020,,,,,,,,,,,,,,,,,,
다사610307,2020,,,,,,,,,,,,,,,,,,
다사719390,2020,,,,,,,,,,,,,,,,,,
다사700328,2020,,,,,,,,,,,,,,,,,,
다사594356,2020,,,,,,,,,,,,,,,,,,
다사610306,2020,,,,,,,,,,,,,,,,,,
다사700329,2020,,,,,,,,,,,,,,,,,,
다사719389,2020,,,,,,,,,,,,,,,,,,
다사719388,2020,,,,,,,,,,,,,,,,,,
다사719395,2020,,,,,,,,,,,,,,,,,,
다사700323,2020,,,,,,,,,,,,,,,,,,
다사594352,2020,,,,,,,,,,,,,,,,,,
다사719399,2020,,,,,,,,,,,,,,,,,,
다사610314,2020,,,,,,,,,,,,,,,,,,
다사700317,2020,,,,,,,,,,,,,,,,,,
다사594337,2020,,,,,,,,,,,,,,,,,,
다사719401,2020,,,,,,,,,,,,,,,,,,
다사700318,2020,,,,,,,,,,,,,,,,,,
다사610313,2020,,,,,,,,,,,,,,,,,,
다사719400,2020,,,,,,,,,,,,,,,,,,
다사700319,2020,,,,,,,,,,,,,,,,,,
다사594338,2020,,,,,,,,,,,,,,,,,,
다사610312,2020,,,,,,,,,,,,,,,,,,
다사610310,2020,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,
다사700320,2020,,,,,,,,,,,,,,,,,,
다사594339,2020,,,,,,,,,,,,,,,,,,
다사719398,2020,,,,,,,,,,,,,,,,,,
다사700321,2020,,,,,,,,,,,,,,,,,,
다사719397,2020,,,,,,,,,,,,,,,,,,
다사610311,2020,,,,,,,,,,,,,,,,,,
다사594343,2020,,,,,,,,,,,,,,,,,,
다사700322,2020,,,,,,,,,,,,,,,,,,
다사719396,2020,,,,,,,,,,,,,,,,,,
다사700330,2020,,,,,,,,,,,,,,,,,,
다사610305,2020,,,,,,,,,,,,,,,,,,
다사594336,2020,,,,,,,,,,,,,,,,,,
다사719387,2020,,,,,,,,,,,,,,,,,,
다사700338,2020,,,,,,,,,,,,,,,,,,
다사719379,2020,,,,,,,,,,,,,,,,,,
다사594366,2020,,,,,,,,,,,,,,,,,,
다사700339,2020,,,,,,,,,,,,,,,,,,
다사719378,2020,,,,,,,,,,,,,,,,,,
다사595300,2020,,,,,,,,,,,,,,,,,,
다사610299,2020,,,,,,,,,,,,,,,,,,
다사719377,2020,,,,,,,,,,,,,,,,,,
다사700340,2020,,,,,,,,,,,,,,,,,,
다사610298,2020,,,,,,,,,,,,,,,,,,
다사719376,2020,,,,,,,,,,,,,,,,,,
다사700341,2020,,,,,,,,,,,,,,,,,,
다사595301,2020,,,,,0.0,,0.0,,,,,,,,,,,
다사719375,2020,,,,,,,,,,,,,,,,,,
다사700342,2020,,,,,,,,,,,,,,,,,,
다사595302,2020,,,,,,,,,,,,,,,,,,
다사610297,2020,,,,,,,,,,,,,,,,,,
다사719374,2020,,,,,,,,,,,,,,,,,,
다사700343,2020,,,,,,,,,,,,,,,,,,
다사719373,2020,,,,,,,,,,,,,,,,,,
다사610296,2020,,,,,,,,,,,,,,,,,,
다사610300,2020,,,,,,,,,,,,,,,,,,
다사719380,2020,,,,,,,,,,,,,,,,,,
다사700337,2020,,,,,,,,,,,,,,,,,,
다사719384,2020,,,,,,,,,,,,,,,,,,
다사700331,2020,,,,,,,,,,,,,,,,,,
다사594361,2020,,,,,,,,,,,,,,,,,,
다사719386,2020,,,,,,,,,,,,,,,,,,
다사610304,2020,,,,,,,,,,,,,,,,,,
다사700332,2020,,,,,,,,,,,,,,,,,,
다사719385,2020,,,,,,,,,,,,,,,,,,
다사594362,2020,,,,,,,,,,,,,,,,,,
다사700333,2020,,,,,,,,,,,,,,,,,,
다사610303,2020,,,,,,,,,,,,,,,,,,
다사700334,2020,,,,,,,,,,,,,,,,,,
다사594365,2020,,,,,,,,,,,,,,,,,,
다사594363,2020,,,,,,,,,,,,,,,,,,
다사719383,2020,,,,,,,,,,,,,,,,,,
다사610302,2020,,,,,,,,,,,,,,,,,,
다사700335,2020,,,,0.0,,,0.0,,,0.0,,,,,,,,0.0
다사719382,2020,,,,,0.0,,,,,,,,,,,,,
다사594364,2020,,,,,,,,,,,,,,,,,,
다사700336,2020,,,,,,,,,,,,,,,,,,
다사719381,2020,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,
다사610301,2020,,,,,,,,,,,,,,,,,,
다사719402,2020,,,,,,,,,,,,,,,,,,
다사700316,2020,,,,,,,,,,,,,,,,,,
다사594316,2020,,,,,,,,,,,,,,,,,,
다사699408,2020,,,,,,,,,,,,,,,,,,
다사720370,2020,,,,,,,,,,,,,,,,,,
다사610328,2020,,,,,,,,,,,,,,,,,,
다사699402,2020,,,,,,,,,,,,,,,,,,
다사720369,2020,,,,,,,,,,,,,,,,,,
다사594322,2020,,,,,,,,,,,,,,,,,,
다사699403,2020,,,,,,,,,,,,,,,,,,
다사610327,2020,0.0,8.0,7.0,9.0,7.0,6.0,7.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,0.0,,
다사720368,2020,,,,,,,,,,,,,,,,,,
다사594323,2020,,,,,,,,,,,,,,,,,,
다사699404,2020,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,
다사720367,2020,,,,,,,,,,,,,,,,,,
다사610326,2020,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
다사699405,2020,,,,,,,,,,,,,,,,,,
다사720366,2020,,,,,,,,,,,,,,,,,,
다사594324,2020,,,,,,,,,,,,,,,,,,
다사699406,2020,,,,,,,,,,,,,,,,,,
다사720365,2020,,,,,,,,,,,,,,,,,,
다사594325,2020,,,,,,,,,,,,,,,,,,
다사610325,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
다사699407,2020,,,,,,,,,,,,,,,,,,
다사720364,2020,,,,,,,,,,,,,,,,,,
다사594321,2020,,,,,,,,,,,,,,,,,,
다사699401,2020,,,,,,,,,,,,,,,,,,
다사720371,2020,,,,,,,,,,,,,,,,,,
다사594318,2020,,,,,,,,,,,,,,,,,,
다사610333,2020,,,,,,,,,,,,,,,,,,
다사699395,2020,13.0,12.0,6.0,8.0,13.0,13.0,14.0,14.0,12.0,13.0,9.0,8.0,0.0,0.0,0.0,,,
다사720377,2020,,,,,,,,,,,,,,,,,,
다사594317,2020,,,,,,,,,,,,,,,,,,
다사610332,2020,,,,,,,,,,,,,,,,,,
다사699396,2020,29.0,23.0,27.0,24.0,30.0,24.0,38.0,32.0,32.0,42.0,23.0,20.0,0.0,10.0,,0.0,,
다사720376,2020,,,,,,,,,,,,,,,,,,
다사720375,2020,,,,,,,,,,,,,,,,,,
다사699397,2020,31.0,27.0,25.0,28.0,37.0,42.0,29.0,32.0,30.0,29.0,10.0,18.0,0.0,7.0,0.0,0.0,,
다사610331,2020,,,,,,,,,,,,,,,,,,
다사610329,2020,,,,,,,,,,,,,,,,,,
다사699398,2020,56.0,37.0,44.0,43.0,43.0,58.0,51.0,56.0,41.0,40.0,24.0,20.0,7.0,14.0,,0.0,,
다사720374,2020,,,,,,,,,,,,,,,,,,
다사594319,2020,,,,,,,,,,,,,,,,,,
다사610330,2020,,,,,,,,,,,,,,,,,,
다사720373,2020,,,,,,,,,,,,,,,,,,
다사699399,2020,45.0,28.0,32.0,26.0,67.0,68.0,46.0,52.0,39.0,41.0,14.0,22.0,6.0,0.0,,0.0,,
다사720372,2020,,,,,,,,,,,,,,,,,,
다사699400,2020,,,,,,,,,,,,,,,,,,
다사594320,2020,,,,,,,,,,,,,,,,,,
다사610324,2020,,,,,,,,,,,,,,,,,,
다사720363,2020,,,,,,,,,,,,,,,,,,
다사719403,2020,,,,,,,,,,,,,,,,,,
다사594326,2020,,,,,,,,,,,,,,,,,,
다사610319,2020,,,,,,,,,,,,,,,,,,
다사700310,2020,,,,,,,,,,,,,,,,,,
다사720354,2020,,,,,,,,,,,,,,,,,,
다사594332,2020,,,,,,,,,,,,,,,,,,
다사610318,2020,,,,,,,,,,,,,,,,,,
다사700311,2020,,,,,,,,,,,,,,,,,,
다사720353,2020,,,,,,,,,,,,,,,,,,
다사594333,2020,,,,,,,,,,,,,,,,,,
다사700312,2020,,,,,,,,,,,,,,,,,,
다사720352,2020,,,,,,,,,,,,,,,,,,
다사610317,2020,,,,,,,,,,,,,,,,,,
다사700313,2020,,,,,,,,,,,,,,,,,,
다사720351,2020,,,,,,,,,,,,,,,,,,
다사594334,2020,,,,,,,,,,,,,,,,,,
다사610316,2020,,,,,,,,,,,,,,,,,,
다사700314,2020,,,,,,,,,,,,,,,,,,
다사719405,2020,,,,,,,,,,,,,,,,,,
다사594335,2020,,,,,,,,,,,,,,,,,,
다사700315,2020,,,,,,,,,,,,,,,,,,
다사719404,2020,,,,,,,,,,,,,,,,,,
다사610315,2020,,,,,,,,,,,,,,,,,,
다사720355,2020,,,,,,,,,,,,,,,,,,
다사594331,2020,,,,,,,,,,,,,,,,,,
다사700308,2020,,,,,,,,,,,,,,,,,,
다사594328,2020,,,,,,,,,,,,,,,,,,
다사720362,2020,,,,,,,,,,,,,,,,,,
다사699409,2020,,,,,,,,,,,,,,,,,,
다사594327,2020,,,,,,,,,,,,,,,,,,
다사610323,2020,,0.0,,,,0.0,0.0,,,,,,,,,,,
다사699410,2020,,,,,,,,,,,,,,,,,,
다사720361,2020,,,,,,,,,,,,,,,,,,
다사720360,2020,,,,,,,,,,,,,,,,,,
다사610322,2020,,,,,,,,,,,,,,,,,,
다사699411,2020,,,,,,,,,,,,,,,,,,
다사720359,2020,,,,,,,,,,,,,,,,,,
다사720356,2020,,,,,,,,,,,,,,,,,,
다사699412,2020,,,,,,,,,,,,,,,,,,
다사594329,2020,,,,,,,,,,,,,,,,,,
다사610321,2020,,,,,,,,,,,,,,,,,,
다사720358,2020,,,,,,,,,,,,,,,,,,
다사699413,2020,,,,,,,,,,,,,,,,,,
다사720357,2020,,,,,,,,,,,,,,,,,,
다사610320,2020,,,,,,,,,,,,,,,,,,
다사594330,2020,,,,,,,,,,,,,,,,,,
다사700307,2020,,,,,,,,,,,,,,,,,,
다사701355,2020,,,,,,,,,,,,,,,,,,
다사717381,2020,,,,,,,,,,,,,,,,,,
다사596325,2020,,,,,,,,,,,,,,,,,,
다사714412,2020,,,,,,,,,,,0.0,,,,,,,
다사715353,2020,,,,,,,,,,,,,,,,,,
다사607355,2020,,,,,,,,,,,,,,,,,,
다사702403,2020,,,,,,,,,,,,,,,,,,
다사715352,2020,,,,,,,,,,,,,,,,,,
다사598302,2020,,,,,,,,,,,,,,,,,,
다사607354,2020,,,,,,,,,,,,,,,,,,
다사702404,2020,,,,,,,,,,,,,,,,,,
다사715351,2020,,,,,,,,,,,,,,,,,,
다사598303,2020,,,,,,,,,,,,,,,,,,
다사702405,2020,,,,,,,,,,,,,,,,,,
다사714416,2020,,,,,,,,,,,,,,,,,,
다사607353,2020,,,,,,,,,,,,,,,,,,
다사714415,2020,,,,,,,,,,,,,,,,,,
다사702406,2020,,,,,,,,,,,,,,,,,,
다사598304,2020,,,,,,,,,,,,,,,,,,
다사607352,2020,,,,,,,,,,,,,,,,,,
다사702407,2020,,,,,,,,,,,,,,,,,,
다사714414,2020,,,,,,,,,,,,,,,,,,
다사598305,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
다사714413,2020,,,,,,,,,,,,,,,,,,
다사702408,2020,,,,,,,,,,,,,,,,,,
다사702402,2020,,,,,,,,,,,,,,,,,,
다사598301,2020,,,,,,,,,,,,,,,,,,
다사715354,2020,,,,,,,,,,,,,,,,,,
다사607358,2020,,,,,,,,,,,,,,,,,,
다사597367,2020,,,,,,,,,,,,,,,,,,
다사715360,2020,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,
다사702396,2020,60.0,43.0,76.0,63.0,70.0,52.0,63.0,68.0,66.0,72.0,31.0,39.0,10.0,21.0,0.0,0.0,,
다사597368,2020,,,,,,,,,,,,,,,,,,
다사607359,2020,,,,,,,,,,,,,,,,,,
다사715359,2020,,,,,,,,,,,,,,,,,,
다사702397,2020,45.0,41.0,37.0,36.0,34.0,40.0,48.0,56.0,41.0,61.0,24.0,36.0,12.0,19.0,0.0,,,
다사715358,2020,,,,,,,,,,,,,,,,,,
다사598298,2020,,,,,,,,,,,,,,,,,,
다사702398,2020,8.0,12.0,0.0,,6.0,0.0,6.0,6.0,0.0,7.0,0.0,0.0,,,0.0,0.0,,
다사702401,2020,10.0,6.0,7.0,0.0,0.0,8.0,10.0,8.0,0.0,7.0,0.0,0.0,0.0,,,,,
다사715357,2020,,,,,,,,,,,,,,,,,,
다사598299,2020,,,,,,,,,,,,,,,,,,
다사702399,2020,28.0,24.0,19.0,18.0,36.0,36.0,27.0,35.0,32.0,24.0,18.0,24.0,0.0,6.0,,,,
다사607357,2020,,,,,,,,,,,,,,,,,,
다사715356,2020,,,,,,,,,,,,,,,,,,
다사702400,2020,39.0,43.0,37.0,32.0,66.0,43.0,55.0,58.0,45.0,53.0,28.0,38.0,9.0,14.0,0.0,,,
다사715355,2020,,,,,,,,,,,,,,,,,,
다사598300,2020,,,,,,,,,,,,,,,,,,
다사607356,2020,,,,,,,,,,,,,,,,,,
다사607351,2020,,,,,,,,,,,,,,,,,,
다사598306,2020,,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,
다사702395,2020,15.0,18.0,20.0,30.0,23.0,30.0,18.0,22.0,16.0,25.0,10.0,15.0,0.0,0.0,,,,
다사702409,2020,,,,,,,,,,,,,,,,,,
다사714404,2020,,,,,,,,,,,,,,,,,,
다사714403,2020,,,,,,,,,,,,,,,,,,
다사703315,2020,,,,,,,,,,,,,,,,,,
다사598312,2020,,,,,,,0.0,,,,,,,,,,,
다사607345,2020,,,,,,,,,,,,,,,,,,
다사703316,2020,,,,,,,,,,,,,,,,,,
다사714402,2020,,,,,,,,,,,,,,,,,,
다사598313,2020,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,,,
다사607344,2020,,,,,,,,,,,,,,,,,,
다사714401,2020,,,,,,,,,,,,,,,,,,
다사703317,2020,,,,,,,,,,,,,,,,,,
다사714400,2020,,,,,,,,,,,,,,,,,,
다사703318,2020,,,,,,,,,,,,,,,,,,
다사598314,2020,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,
다사607343,2020,,,,,,,,,,,,,,,,,,
다사714399,2020,,,,,,,,,,,,,,,,,,
다사703319,2020,,,,,,,,,,,,,,,,,,
다사598315,2020,0.0,,,,,0.0,0.0,,0.0,,,0.0,,,,,,
다사714398,2020,,,,,,,,,,,,,,,,,,
다사607342,2020,,,,,,,,,,,,,,,,,,
다사703320,2020,,,,,,,,,,,,,,,,,,
다사703314,2020,,,,,,,,,,,,,,,,,,
다사607346,2020,,,,,,,,,,,,,,,,,,
다사598311,2020,0.0,,0.0,,,,,,0.0,0.0,,,,,,0.0,,
다사702412,2020,,,,,,,,,,,,,,,,,,
다사607350,2020,,,,,,,,,,,,,,,,,,
다사714411,2020,,,,,,,,,,,,,,,,,,
다사702410,2020,,,,,,,,,,,,,,,,,,
다사598307,2020,,,,,,,,,,,,,,,,,,
다사714410,2020,,,,,,,0.0,0.0,,,,,,0.0,,,,
다사702411,2020,,,,,,,,,,,,,,,,,,
다사714409,2020,,,,,,,,,,,,,,,,,,
다사607349,2020,,,,,,,,,,,,,,,,,,
다사598308,2020,,,,,,,,,,,,,,,,,,
다사714408,2020,,,,,,,,,,,,,,,,,,
다사714405,2020,,,,,,,,,,,,,,,,,,
다사598309,2020,,,,,,,0.0,,,,,,,,,,,
다사607348,2020,,,,,,,,,,,,,,,,,,
다사702413,2020,,,,,,,,,,,,,,,,,,
다사714407,2020,,,,,,,,,,,,,,,,,,
다사703312,2020,,,,,,,,,,,,,,,,,,
다사714406,2020,,,,,,,,,,,,,,,,,,
다사607347,2020,,,,,,,,,,,,,,,,,,
다사598310,2020,,,,,,,0.0,,0.0,0.0,,,,,,,,
다사703313,2020,,,,,,,,,,,,,,,,,,
다사715361,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
다사607360,2020,,,,,,,,,,,,,,,,,,
다사598316,2020,,,,,,,,,,,,,,,,,,
다사715377,2020,,,,,,,,,0.0,0.0,,,,,,,,
다사702374,2020,50.0,44.0,58.0,38.0,49.0,38.0,56.0,58.0,35.0,26.0,17.0,15.0,0.0,0.0,,0.0,,
다사597352,2020,,,,,,,,,,,,,,,,,,
다사715383,2020,,,0.0,,,,,,,,,,,,,,,
다사702375,2020,44.0,46.0,34.0,37.0,40.0,33.0,43.0,32.0,39.0,33.0,10.0,14.0,0.0,0.0,,0.0,,
다사715382,2020,13.0,12.0,16.0,23.0,23.0,20.0,21.0,32.0,37.0,34.0,13.0,14.0,8.0,7.0,,0.0,,
다사608295,2020,,,,,,,,,,,,,,,,,,
다사597353,2020,,,,,,,,,,,,,,,,,,
다사702376,2020,32.0,32.0,53.0,31.0,40.0,30.0,54.0,43.0,47.0,37.0,18.0,11.0,0.0,10.0,0.0,0.0,,
다사715381,2020,45.0,41.0,56.0,52.0,47.0,32.0,46.0,61.0,76.0,78.0,32.0,22.0,0.0,0.0,0.0,0.0,,
다사608294,2020,,,,,,,,,,,,,,,,,,
다사597354,2020,,,,,,,,,,,,,,,,,,
다사702377,2020,0.0,0.0,10.0,6.0,8.0,0.0,9.0,11.0,0.0,6.0,0.0,0.0,,0.0,,0.0,,
다사715380,2020,0.0,,0.0,,,,,,,,,,,,,,,
다사702378,2020,15.0,16.0,23.0,13.0,28.0,25.0,33.0,24.0,26.0,23.0,9.0,12.0,0.0,18.0,,0.0,,
다사715379,2020,,,,,,,,,,,,,,,,,,
다사608293,2020,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
다사597355,2020,,,,,,,,,,,,,,,,,,
다사702379,2020,33.0,36.0,35.0,37.0,35.0,36.0,57.0,54.0,48.0,48.0,16.0,22.0,0.0,9.0,,0.0,,
다사715378,2020,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,
다사597356,2020,,,,,,,,,,,,,,,,,,
다사608292,2020,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,
다사608296,2020,,,,,,,,,,,,,,,,,,
다사715384,2020,,,,,,0.0,,,,,,,,,,,,
다사597351,2020,,,,,,,,,,,,,,,,,,
다사702370,2020,,,,,,,,,,,,,,,,,,
다사715391,2020,,,,,,,,,,,,,,,,,,
다사597344,2020,,,,,,,,,,,,,,,,,,
다사608300,2020,,,,,,,,,,,,,,,,,,
다사702368,2020,,,,,,,,,,,,,,,,,,
다사715390,2020,,,,,,,,,,,,,,,,,,
다사597345,2020,,,,,,,,,,,,,,,,,,
다사715389,2020,,,,,,,,,,,,,,,,,,
다사702369,2020,,,,,,,,,,,,,,,,,,
다사608299,2020,,,,,,,,,,,,,,,,,,
다사715388,2020,,,,,,,,,,,,,,,,,,
다사702373,2020,37.0,40.0,36.0,29.0,41.0,45.0,52.0,31.0,26.0,35.0,16.0,21.0,8.0,8.0,,0.0,,
다사597346,2020,,,,,,,,,,,,,,,,,,
다사608298,2020,,,,,,,,,,,,,,,,,,
다사715387,2020,,,,,,,,,,,,,,,,,,
다사702371,2020,0.0,7.0,12.0,6.0,10.0,0.0,8.0,10.0,12.0,8.0,0.0,,,0.0,0.0,0.0,,
다사597350,2020,,,,,,,,,,,,,,,,,,
다사715386,2020,,,,,,,,,,,,,,,,,,
다사702372,2020,37.0,27.0,36.0,28.0,27.0,18.0,44.0,37.0,30.0,25.0,16.0,9.0,0.0,0.0,,,,0.0
다사608297,2020,,,,,,,,,,,,,,,,,,
다사715385,2020,,,,,,,,,,,,,,,,,,
다사702380,2020,17.0,11.0,17.0,18.0,25.0,18.0,25.0,25.0,20.0,20.0,13.0,13.0,0.0,0.0,,0.0,,
다사702381,2020,9.0,11.0,13.0,11.0,12.0,8.0,7.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,
다사702394,2020,36.0,24.0,29.0,24.0,30.0,37.0,45.0,34.0,28.0,32.0,15.0,13.0,0.0,11.0,,0.0,,
다사715376,2020,,,,,,,,,,,,,,,,,,
다사597362,2020,,,,,,,,,,,,,,,,,,
다사715368,2020,,,,,,,,,,,,,,,,,,
다사607364,2020,,,,,,,,,,,,,,,,,,
다사702389,2020,28.0,18.0,23.0,15.0,17.0,19.0,23.0,28.0,27.0,17.0,7.0,8.0,6.0,10.0,,0.0,,
다사715367,2020,,,,,,,,,,,,,,,,,,
다사597363,2020,,,,,,,,,,,,,,,,,,
다사702390,2020,18.0,26.0,21.0,18.0,19.0,27.0,21.0,26.0,19.0,19.0,11.0,17.0,6.0,7.0,,0.0,,
다사715366,2020,,,,,,,,,,,,,,,,,,
다사607363,2020,,,,,,,,,,,,,,,,,,
다사597364,2020,,,,,,,,,,,,,,,,,,
다사702391,2020,55.0,53.0,44.0,51.0,55.0,63.0,58.0,66.0,56.0,59.0,28.0,23.0,7.0,14.0,,0.0,,
다사715365,2020,,,,,,,,,,,,,,,,,,
다사607362,2020,,,,,,,,,,,,,,,,,,
다사702392,2020,51.0,45.0,33.0,43.0,53.0,56.0,59.0,57.0,54.0,55.0,21.0,18.0,0.0,10.0,0.0,0.0,,
다사715364,2020,,,,,,,,,,,,,,,,,,
다사597365,2020,,,,,,,,,,,,,,,,,,
다사702393,2020,45.0,43.0,31.0,45.0,37.0,42.0,52.0,53.0,39.0,42.0,16.0,18.0,0.0,8.0,0.0,0.0,,
다사715363,2020,,,,,,,,,,,,,,,,,,
다사607361,2020,,,,,,,,,,,,,,,,,,
다사597366,2020,,,,,,,,,,,,,,,,,,
다사715362,2020,,,,,,,,,,,,,,,,,,
다사702388,2020,19.0,24.0,19.0,12.0,19.0,25.0,26.0,24.0,18.0,20.0,10.0,7.0,0.0,0.0,,,,
다사715369,2020,,,,,,,0.0,,,,,,,,,,,
다사607365,2020,,,,,,,,,,,,,,,,,,
다사597359,2020,,,,,,,,,,,,,,,,,,
다사597357,2020,,,,,,,,,,,,,,,,,,
다사608291,2020,,,,,,,,,,,,,,,,,,
다사702382,2020,,,,,,,,,,,,,,,,,,
다사715375,2020,,,,,,,,,,,,,,,,,,
다사597358,2020,,,,,,,,,,,,,,,,,,
다사715374,2020,,,,,,,,,,,,,,,,,,
다사607368,2020,,,,,,,,,,,,,,,,,,
다사702383,2020,,,,,,,,,,,,,,,,,,
다사715373,2020,,,,,,,,,,,,,,,,,,
다사702384,2020,,,,,,,,,,,,,,,,,,
다사702387,2020,24.0,20.0,17.0,17.0,24.0,23.0,39.0,23.0,25.0,28.0,15.0,17.0,0.0,0.0,,,,
다사607367,2020,,,,,,,,,,,,,,,,,,
다사715372,2020,,,,,,,,,,,,,,,,,,
다사702385,2020,15.0,14.0,15.0,7.0,7.0,6.0,13.0,14.0,11.0,8.0,0.0,6.0,0.0,0.0,,0.0,,
다사597360,2020,,,,,,,,,,,,,,,,,,
다사715371,2020,,,,,,,,,,,,,,,,,,
다사607366,2020,,,,,,,,,,,,,,,,,,
다사702386,2020,57.0,47.0,49.0,48.0,81.0,70.0,109.0,74.0,66.0,61.0,29.0,30.0,12.0,15.0,0.0,16.0,0.0,9.0
다사715370,2020,,,,,,,,,,,,,,,,,,
다사597361,2020,,,,,,,,,,,,,,,,,,
다사714397,2020,,,,,,,,,,,,,,,,,,
다사703321,2020,,,,,,,,,,,,,,,,,,
다사609298,2020,,,,,,,,,,,,,,,,,,
다사714351,2020,,,,,,,,,,,,,,,,,,
다사598342,2020,,,,,,,,,,,,,,,,,,
다사703357,2020,,,,,,,,,,,,,,,,,,
다사607317,2020,,,,,,,,,,,,,,,,,,
다사714357,2020,,,,,,,,,,,,,,,,,,
다사703358,2020,,,,,,,,,,,,,,,,,,
다사598343,2020,,,,,,,,,,,,,,,,,,
다사714356,2020,,,,,,,,,,,,,,,,,,
다사607316,2020,,,,,,,,,,,,,,,,,,
다사703359,2020,,,,,,,,,,,,,,,,,,
다사714355,2020,,,,,,,,,,,,,,,,,,
다사598344,2020,,,,,,,,,,,,,,,,,,
다사703360,2020,,,,,,,,,,,,,,,,,,
다사607315,2020,,,,,,,,,,,,,,,,,,
다사714354,2020,,,,,,,,,,,,,,,,,,
다사598345,2020,,,,,,,,,,,,,,,,,,
다사703361,2020,,,,,,,,,,,,,,,,,,
다사714353,2020,,,,,,,,,,,,,,,,,,
다사607314,2020,,,,,,,,,,,,,,,,,,
다사703362,2020,,,,,,,,,,,,,,,,,,
다사714352,2020,,,,,,,,,,,,,,,,,,
다사598346,2020,,,,,,,,,,,,,,,,,,
다사714358,2020,,,,,,,,,,,,,,,,,,
다사703356,2020,,,,,,,,,,,,,,,,,,
다사607318,2020,,,,,,,,,,,,,,,,,,
다사598339,2020,,,,,,,,,,,,,,,,,,
다사607322,2020,,,,,,,,,,,,,,,,,,
다사703350,2020,,,,,,,,,,,,,,,,,,
